User,Card,Date,Amount,Use Chip,Merchant City,Merchant State,Zip,MCC
0,2,2009-3-15,$54.90 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-3-15,$87.00 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-3-15,-$87.00,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-3-21,$24.53 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-3-24,$54.43 ,Online Transaction,ONLINE,,,5193
0,2,2009-3-24,$67.51 ,Swipe Transaction,La Verne,CA,91750.0,5211
0,2,2009-3-25,$123.20 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-3-25,$151.15 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-3-25,$145.13 ,Swipe Transaction,La Verne,CA,91750.0,4900
0,2,2009-3-27,$35.24 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-3-27,$39.41 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-3-28,$116.71 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-3-28,$38.26 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-3-28,$0.98 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-3-30,$135.06 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-3-31,$179.00 ,Swipe Transaction,Beijing,China,,3389
0,2,2009-4-1,$7.53 ,Online Transaction,ONLINE,,,5815
0,2,2009-4-4,-$179.00,Swipe Transaction,Beijing,China,,3389
0,2,2009-4-4,$50.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-4-4,$88.62 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-4-4,-$50.00,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-4-4,$132.02 ,Swipe Transaction,Beijing,China,,3389
0,2,2009-4-6,$62.77 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-4-7,$156.90 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-4-11,$48.95 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-4-12,$38.46 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-4-13,$10.09 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2009-4-14,$28.78 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-4-14,$57.65 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-4-17,$119.60 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-4-18,$72.54 ,Swipe Transaction,Irvine,CA,92618.0,5812
0,2,2009-4-19,$14.24 ,Swipe Transaction,Irvine,CA,92620.0,5411
0,2,2009-4-23,$120.41 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-4-23,$127.95 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-4-25,$38.51 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-4-25,$39.36 ,Swipe Transaction,La Verne,CA,91750.0,4900
0,2,2009-4-28,$35.05 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-4-28,$36.82 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-4-29,$120.00 ,Swipe Transaction,Mira Loma,CA,91752.0,4829
0,2,2009-4-30,$42.19 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-5-3,$29.45 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-5-8,$157.32 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-5-9,$43.12 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-5-9,$2.17 ,Swipe Transaction,La Verne,CA,91750.0,7542
0,2,2009-5-10,$154.43 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-5-10,$35.26 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-5-11,$28.44 ,Online Transaction,ONLINE,,,4900
0,2,2009-5-12,$126.95 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-5-12,$27.99 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-5-13,$59.40 ,Swipe Transaction,Ontario,CA,91761.0,5211
0,2,2009-5-14,$182.59 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-5-14,$241.82 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2009-5-15,$161.04 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-5-18,$152.18 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-5-21,$6.86 ,Online Transaction,ONLINE,,,5815
0,2,2009-5-24,$65.17 ,Swipe Transaction,Ontario,CA,91761.0,5211
0,2,2009-5-25,$118.52 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-5-27,$165.76 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-5-27,$59.40 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-5-31,$72.55 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-5-31,$45.45 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-6-2,$47.25 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-6-2,$60.83 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2009-6-3,$70.18 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2009-6-5,$95.00 ,Swipe Transaction,Santa Maria,CA,93454.0,5541
0,2,2009-6-5,-$95.00,Swipe Transaction,Santa Maria,CA,93454.0,5541
0,2,2009-6-5,$60.92 ,Swipe Transaction,Santa Maria,CA,93454.0,5541
0,2,2009-6-6,$29.14 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-6-8,$23.50 ,Swipe Transaction,La Verne,CA,91750.0,7230
0,2,2009-6-11,$10.36 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-6-13,$63.69 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-6-17,$58.88 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-6-17,$4.57 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-6-17,$74.34 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2009-6-19,$11.32 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-6-20,$128.27 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-6-20,$63.71 ,Swipe Transaction,Monterey Park,CA,91754.0,5310
0,2,2009-6-21,$53.36 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-6-21,$74.40 ,Swipe Transaction,La Verne,CA,91750.0,5211
0,2,2009-6-23,$42.65 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-6-25,$22.14 ,Online Transaction,ONLINE,,,4814
0,2,2009-6-25,$73.27 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2009-6-26,$26.63 ,Swipe Transaction,La Verne,CA,91750.0,7230
0,2,2009-7-1,$35.02 ,Online Transaction,ONLINE,,,4814
0,2,2009-7-5,$158.32 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-7-5,$21.80 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-7-5,$47.23 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-7-6,$133.10 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-7-6,$77.14 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2009-7-14,$68.47 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-7-14,-$82.00,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-7-14,$82.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-7-14,$114.53 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-7-18,$134.79 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-7-20,$147.70 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-7-25,$5.19 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-7-25,$99.96 ,Swipe Transaction,La Verne,CA,91750.0,5310
0,2,2009-7-26,$128.24 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-7-27,$140.10 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-7-30,$11.88 ,Swipe Transaction,La Verne,CA,91750.0,5310
0,2,2009-7-31,$136.25 ,Swipe Transaction,Monterey Park,CA,91754.0,5651
0,2,2009-8-2,$52.73 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-8-4,$88.69 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-8-6,$20.35 ,Swipe Transaction,La Verne,CA,91750.0,5814
0,2,2009-8-8,$148.34 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-8-9,$41.20 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2009-8-11,$139.76 ,Online Transaction,ONLINE,,,4899
0,2,2009-8-12,$41.28 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-8-14,$58.27 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-8-16,$14.65 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-8-18,$190.99 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2009-8-19,$48.64 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-8-20,$53.40 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-8-20,$9.73 ,Swipe Transaction,La Verne,CA,91750.0,5310
0,2,2009-8-22,$2.88 ,Swipe Transaction,La Verne,CA,91750.0,7542
0,2,2009-8-23,$98.02 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-8-24,$50.46 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-8-24,$140.00 ,Swipe Transaction,Mira Loma,CA,91752.0,4829
0,2,2009-8-27,$71.67 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-8-27,-$52.00,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-8-27,$52.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-8-28,$35.23 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-8-30,$159.46 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-8-30,$30.12 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-8-30,$85.36 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2009-8-31,$140.18 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-8-31,$41.55 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-9-1,$39.93 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-9-1,$51.32 ,Swipe Transaction,Monterey Park,CA,91754.0,5651
0,2,2009-9-1,$26.67 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2009-9-2,$38.97 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-9-2,$47.46 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2009-9-3,$49.91 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-9-4,$129.98 ,Swipe Transaction,La Verne,CA,91750.0,4900
0,2,2009-9-5,$111.74 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-9-6,$35.34 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-9-7,$1.44 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-9-7,$65.75 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-9-8,$11.31 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2009-9-8,$119.37 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-9-9,$44.78 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-9-9,$64.47 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-9-12,$43.01 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-9-12,$156.32 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-9-13,$41.02 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-9-15,$28.90 ,Swipe Transaction,La Verne,CA,91750.0,7230
0,2,2009-9-17,$37.07 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-9-23,$35.31 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-9-26,$1.73 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-9-29,$32.44 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-9-30,$129.86 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-10-1,$130.95 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-10-4,$36.63 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-10-6,$46.22 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-10-7,$60.12 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-10-8,$162.04 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-10-9,$163.83 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2009-10-9,$84.29 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2009-10-10,$26.63 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-10-10,$54.10 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2009-10-11,$92.87 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-10-13,$47.47 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-10-13,$6.75 ,Online Transaction,ONLINE,,,5815
0,2,2009-10-14,$25.78 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-10-16,$140.00 ,Swipe Transaction,Mira Loma,CA,91752.0,4829
0,2,2009-10-17,$120.58 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-10-20,$41.47 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2009-10-21,$39.95 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-10-21,$26.32 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2009-10-21,$30.47 ,Online Transaction,ONLINE,,,4814
0,2,2009-10-22,$119.12 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-10-23,$72.54 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-10-24,$24.08 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-10-24,$39.06 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2009-10-24,$68.39 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2009-10-24,$150.50 ,Online Transaction,ONLINE,,,4814
0,2,2009-10-25,$33.20 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-10-25,$99.34 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2009-10-27,$86.93 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2009-10-28,$5.81 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-10-29,$28.76 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2009-10-31,$148.19 ,Online Transaction,ONLINE,,,4900
0,2,2009-11-4,$41.09 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-11-4,$140.00 ,Swipe Transaction,Mira Loma,CA,91752.0,4829
0,2,2009-11-5,$139.03 ,Swipe Transaction,Cashmere,WA,98815.0,5912
0,2,2009-11-9,$133.22 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-11-9,$38.26 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-11-12,$66.99 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2009-11-14,$17.35 ,Swipe Transaction,La Verne,CA,91750.0,7210
0,2,2009-11-15,-$98.00,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-11-15,$71.72 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-11-15,$98.00 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2009-11-16,$6.83 ,Swipe Transaction,La Verne,CA,91750.0,5814
0,2,2009-11-18,$119.55 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-11-21,$156.27 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-11-21,$10.93 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-11-21,$13.12 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-11-22,$94.83 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-11-23,$116.11 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-11-24,$122.05 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2009-11-25,$3.52 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2009-11-28,$119.25 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-11-30,$7.75 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2009-11-30,$80.03 ,Swipe Transaction,La Verne,CA,91750.0,5651
0,2,2009-12-1,$11.76 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2009-12-1,$3.26 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2009-12-5,$30.07 ,Swipe Transaction,Bakersfield,CA,93313.0,4814
0,2,2009-12-6,$37.77 ,Swipe Transaction,Bakersfield,CA,93311.0,5411
0,2,2009-12-10,$13.81 ,Swipe Transaction,Monterey Park,CA,91754.0,5310
0,2,2009-12-13,$51.16 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-12-13,$76.49 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2009-12-13,$59.23 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2009-12-15,$41.39 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2009-12-19,$10.49 ,Swipe Transaction,Syracuse,NY,13215.0,5812
0,2,2009-12-21,$171.39 ,Swipe Transaction,Syracuse,NY,13215.0,5300
0,2,2009-12-21,$8.67 ,Swipe Transaction,Syracuse,NY,13224.0,5541
0,2,2009-12-25,$56.19 ,Swipe Transaction,Glenfield,NY,13343.0,7538
0,2,2009-12-25,$6.38 ,Swipe Transaction,Syracuse,NY,13215.0,5411
0,2,2009-12-28,$9.08 ,Swipe Transaction,Syracuse,NY,13215.0,5411
0,2,2009-12-29,$69.31 ,Swipe Transaction,Syracuse,NY,13215.0,7538
0,2,2010-1-3,$143.63 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-1-4,$10.33 ,Swipe Transaction,La Verne,CA,91750.0,5814
0,2,2010-1-5,$42.11 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-5,$27.87 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2010-1-6,$36.21 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-6,$9.85 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2010-1-8,$162.73 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-1-10,$23.94 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-11,$49.31 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-1-11,$58.76 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2010-1-12,$148.12 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-1-12,$31.94 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-12,$170.15 ,Online Transaction,ONLINE,,,4814
0,2,2010-1-15,$57.01 ,Swipe Transaction,La Verne,CA,91750.0,7538
0,2,2010-1-16,$1.52 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2010-1-17,$126.15 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-1-18,$68.70 ,Swipe Transaction,Spring Valley,CA,91978.0,5311
0,2,2010-1-19,$161.97 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-19,$41.72 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-19,$47.05 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-19,$8.95 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2010-1-20,$11.17 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-1-21,$58.24 ,Swipe Transaction,La Verne,CA,91750.0,4900
0,2,2010-1-22,$32.17 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-23,$50.93 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-1-23,$53.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-1-23,$48.23 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-1-23,-$53.00,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-1-24,$122.04 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-24,$31.85 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-1-25,$32.62 ,Online Transaction,ONLINE,,,4900
0,2,2010-1-27,$39.64 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2010-1-29,$75.82 ,Swipe Transaction,La Verne,CA,91750.0,5812
0,2,2010-2-1,$141.85 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-2-1,$24.53 ,Swipe Transaction,La Verne,CA,91750.0,9402
0,2,2010-2-2,$36.63 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2010-2-3,$34.89 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2010-2-7,$32.73 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-2-8,$181.90 ,Swipe Transaction,La Verne,CA,91750.0,5311
0,2,2010-2-10,$84.61 ,Swipe Transaction,La Verne,CA,91750.0,5814
0,2,2010-2-12,$95.15 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-2-16,$133.10 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-2-16,$157.95 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-2-20,$6.31 ,Online Transaction,ONLINE,,,5311
0,2,2010-2-20,$16.35 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-2-22,$75.97 ,Online Transaction,ONLINE,,,5311
0,2,2010-2-23,$61.54 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2010-2-25,$61.24 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-3-1,$129.19 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-3-2,$71.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-2,-$71.00,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-2,$62.10 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-3,$24.25 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-3-7,$11.97 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-7,$29.05 ,Swipe Transaction,Mira Loma,CA,91752.0,4814
0,2,2010-3-7,$14.25 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-3-8,$76.77 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-3-9,$108.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-10,$138.45 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-3-12,$30.70 ,Swipe Transaction,Monterey Park,CA,91754.0,7832
0,2,2010-3-15,$15.27 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-3-17,$96.37 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-3-17,$37.82 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2010-3-22,$130.88 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-3-23,$138.83 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-3-27,$138.82 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2010-3-27,$97.01 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-3-27,$12.04 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2010-3-29,$35.23 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2010-3-30,$28.40 ,Online Transaction,ONLINE,,,4814
0,2,2010-3-31,$77.99 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-3-31,$37.35 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-3-31,-$78.00,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-31,$50.61 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-31,$78.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-3-31,$56.18 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-3-31,$71.80 ,Swipe Transaction,Mira Loma,CA,91752.0,5812
0,2,2010-4-1,$35.45 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-2,$4.74 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-4-3,$1.56 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2010-4-7,$40.72 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-8,$157.98 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-8,$121.85 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-8,$124.89 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-9,$126.08 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-4-10,$1.94 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-11,$14.44 ,Swipe Transaction,La Verne,CA,91750.0,5814
0,2,2010-4-11,$74.22 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-11,$49.82 ,Swipe Transaction,La Verne,CA,91750.0,4900
0,2,2010-4-12,$51.86 ,Swipe Transaction,La Verne,CA,91750.0,4900
0,2,2010-4-15,$149.60 ,Swipe Transaction,La Verne,CA,91750.0,5300
0,2,2010-4-16,$23.44 ,Swipe Transaction,Monterey Park,CA,91755.0,5942
0,2,2010-4-16,$79.00 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2010-4-16,$57.88 ,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2010-4-16,-$79.00,Swipe Transaction,La Verne,CA,91750.0,5499
0,2,2010-4-18,$16.10 ,Swipe Transaction,Mira Loma,CA,91752.0,7832
0,2,2010-4-19,$140.00 ,Swipe Transaction,Mira Loma,CA,91752.0,5541
0,2,2010-4-22,$37.56 ,Swipe Transaction,Monterey Park,CA,91754.0,5411
0,2,2010-4-22,$133.19 ,Online Transaction,ONLINE,,,4900
0,2,2010-4-24,$134.60 ,Swipe Transaction,La Verne,CA,91750.0,5411
0,2,2010-4-26,$26.64 ,Swipe Transaction,La Verne,CA,91750.0,5912
0,2,2010-4-28,$56.73 ,Swipe Transaction,La Verne,CA,91750.0,5300
